obs_id,temperature,humidity,wind_speed,tng_dust,tng_seeing,rain
1928,11.637364966182641,17.990536987783894,23.169679003501987,1.11,1.4,0.0
1929,11.94765009554396,16.422838313281588,24.47133947459377,0.7096650748455399,1.3999999999999997,0.0
1930,11.929821956086032,15.750149698092926,24.083977131564225,0.67,1.3999999999999997,0.0
1931,11.76644228798794,15.188474132688047,21.940053641032627,0.7237088622767958,1.4,0.0
1932,11.760667315722369,14.159966655802112,22.765708540265127,0.87,1.3999999999999997,0.0
1933,11.857915400244043,13.171476348465209,22.17793739135465,0.87,1.3999999999999997,0.0
1948,8.978040925829376,12.903246778054427,16.25556880818884,0.39000000000000007,1.4,0.0
1949,8.819882165969076,12.483255578438659,17.723326622548676,0.3311002501686684,1.3999999999999997,0.0
1951,8.94241398745502,13.19237276728846,29.0407001775716,0.40386011685004736,1.4,1.749423434370537
1952,8.290477838849878,13.726956029403437,32.47014625150911,0.5,1.4,2.476869616795581
1953,7.735914014403542,17.537214781171716,31.73706308117942,0.5,1.4000000000000001,1.7492623423830391
1954,7.568941231428887,22.884694797485697,31.123658489257735,0.4842368933678443,1.4,1.4127740415364851
1955,7.5825240770987365,24.20236915502971,37.68589030954498,0.4600000000000001,1.3999999999999997,4.277805237435665
1969,7.514626791781941,22.749031143816016,7.3335936902351255,38.01,0.65,0.0
1970,7.5262216973960205,21.576974015786206,8.214495010045187,38.01,0.6499999999999998,0.0
1971,7.519589555125666,20.87762425566395,7.401692482731256,38.01,0.6499999999999999,0.0
1987,4.93562921618051,32.81186306394659,15.061343265719444,26.5,1.49,0.0
1988,5.040749265184427,31.76216466932694,17.46352497721431,26.5,1.49,0.0
1990,5.133721778277381,31.489234623549212,13.433035329370476,27.75,2.81,0.0
1991,5.065787166250052,31.353016668946537,13.070800191464107,27.75,2.8099999999999996,0.0
1992,5.100934824631134,30.239532946778983,14.363784256832293,27.75,2.81,0.0
1996,7.8107585286641825,38.67230390707316,11.359645582522676,5.26,0.9299999999999999,0.0
1997,7.781934099920017,38.30410855587279,12.371257577689326,5.1864121153659495,0.920247388783439,0.0
1998,8.02398548097553,34.91497878853711,13.990273637834635,4.43,0.8200000000000001,0.0
1999,8.694998942117603,30.795020515691412,15.616790276441174,4.43,0.82,0.0
2000,8.709434573806321,30.855572546308363,15.480208592267003,4.005881294045432,0.9874152786662771,0.0
2001,9.079765799251456,28.360156961819573,13.777068283595577,3.6700000000000004,1.1199999999999999,0.0
2002,9.302396115370824,27.491837418558752,15.878498548712217,3.6700000000000004,1.12,0.0
2003,9.535676073574733,23.3056371056421,12.367412672776982,3.7799999999999994,1.12,0.0
2004,9.099221554206705,25.273933157072804,14.35721106893723,3.7800000000000007,1.1199999999999999,0.0
2007,10.128193559176239,15.994666110827009,12.574524922570731,0.34,1.14,0.0
2008,10.391564600999438,16.161169163228948,14.022812779331483,0.29366028569837443,1.0241507142459358,0.0
2009,10.403962041416298,15.046412675084722,15.003091822058483,0.22,0.8400000000000001,0.0
2010,10.44192552159528,13.08504886118855,13.176456534498419,0.22000000000000003,0.8399999999999999,0.0
2011,10.325843265758317,13.39743564597811,15.953981019909019,0.926818657783919,0.6043937807386937,0.0
2012,10.308794439824963,14.515877166895052,14.931602812377275,1.06,0.56,0.0
2013,10.408903943985358,15.332778517529025,18.235241496917816,0.8390980395344356,0.5848903617425989,0.0
2014,10.388229486796735,15.721956131506685,15.608252396390984,0.35,0.64,0.0
2031,7.538962690849013,57.35642186511249,9.645134012462352,0.9200000000000002,0.71,0.0
2032,7.705640672960616,56.904312661876006,8.880446935885299,0.3846778430350449,0.48199241462603765,0.0
2033,7.580934129555465,57.08374108012576,10.213212193673623,0.38,0.47999999999999987,0.0
2075,11.252653101079053,36.05729757749644,14.08387420023978,-1.0,-1.0,0.0
2076,11.471633239210595,33.95081164218045,17.327791118233886,-1.0,-1.0,0.0
2077,11.698972099542894,31.7846660421312,20.08936280537808,-1.0,-1.0,0.0
2113,9.204541334258083,52.225340041837875,14.744105664122829,0.14,0.7000000000000001,0.0
2114,9.413191567266674,47.674976030858495,12.509830879564536,0.060000000000000005,0.93,0.0
